year,major,on_campus,main_reason_for_taking_isb,trips_per_day,duration_per_day,date,has_exam,start,end,bus_num,time,weather,num_people_at_bus_stop,waiting_time,waiting_time_satisfaction,crowdedness,crowdedness_satisfaction,comfort,safety,overall_satisfaction
2,business,No,To go to MRT,2,30,2024-09-25,No,Kent Ridge MRT / Opp Kent Ridge MRT,BIZ2 / Opp HSSML,A2,1900-01-01 11:44:00,Sunny,29,14,4,8,6,4,8,6
2,business,No,To go to MRT,2,34,2024-09-24,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 12:30:00,Sunny,5,10,4,2,7,7,4,6
2,business,No,To go to class,2,30,2024-09-20,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 17:37:00,Sunny,10,5,6,4,5,8,8,7
3,business,No,To go to MRT,2,30,2024-10-22,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 16:30:00,Sunny,11,6,7,2,7,7,6,6
3,business,No,To go to MRT,2,30,2024-10-22,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 16:30:00,Sunny,11,6,7,3,6,7,6,6
2,business,No,To go to class,2,34,2024-10-23,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 10:30:00,Sunny,5,9,4,2,7,7,3,6
3,business,No,To go to MRT,2,26,2024-09-23,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 15:35:00,Sunny,26,9,4,7,4,4,7,6
2,business,No,To go to MRT,2,39,2024-09-21,No,Kent Ridge MRT / Opp Kent Ridge MRT,BIZ2 / Opp HSSML,A2,1900-01-01 07:31:00,Sunny,8,10,5,3,6,5,6,6
2,business,No,To go to class,2,34,2024-10-23,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 11:30:00,Sunny,5,9,4,2,7,7,3,6
2,business,No,To go to MRT,2,30,2024-09-24,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 17:30:00,Sunny,9,11,4,3,7,7,7,6
2,business,No,To go to class,2,30,2024-10-22,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 17:30:00,Sunny,10,5,8,2,7,7,6,6
2,business,No,To go to MRT,2,31,2024-09-25,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 16:30:00,Sunny,5,11,4,1,8,7,6,6
2,business,No,To go to class,2,33,2024-10-23,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 12:30:00,Sunny,6,8,5,2,7,7,4,6
2,business,No,To go to MRT,2,28,2024-09-24,No,BIZ2 / Opp HSSML,UTown,D1,1900-01-01 13:39:00,Sunny,28,12,4,7,5,4,7,6
2,business,No,To go to MRT,2,34,2024-09-23,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 15:30:00,Sunny,5,11,4,1,8,7,7,6
3,business,No,To go to MRT,2,30,2024-09-24,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 12:43:00,Sunny,24,12,4,8,5,5,9,6
2,business,No,To go to MRT,2,32,2024-09-24,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 14:30:00,Sunny,5,10,4,2,8,7,5,6
2,business,No,To go to class,2,30,2024-09-23,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 19:30:00,Sunny,8,7,7,1,8,8,7,6
2,business,No,To go to class,3,35,2024-10-23,No,Kent Ridge MRT / Opp Kent Ridge MRT,BIZ2 / Opp HSSML,A2,1900-01-01 10:29:00,Sunny,5,9,4,3,6,6,3,6
3,business,No,To go to MRT,2,34,2024-10-23,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 10:30:00,Sunny,6,10,4,3,6,6,3,6
2,business,No,To go to class,2,30,2024-10-22,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 14:30:00,Sunny,13,8,5,4,5,6,5,6
2,business,No,To go to MRT,2,26,2024-09-22,No,BIZ2 / Opp HSSML,UTown,D1,1900-01-01 16:33:00,Sunny,26,8,4,6,4,4,6,6
2,business,No,To go to class,2,32,2024-10-21,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 15:30:00,Sunny,9,6,8,2,7,7,6,6
2,business,No,To go to MRT,2,39,2024-10-21,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 07:30:00,Sunny,7,10,5,3,6,6,5,6
2,business,No,To go to MRT,2,28,2024-10-22,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 18:30:00,Sunny,14,5,7,3,6,6,6,6
2,business,No,To go to MRT,2,38,2024-10-21,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 08:30:00,Sunny,7,9,6,2,7,6,6,6
2,business,No,To go to MRT,3,37,2024-10-22,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 08:30:00,Sunny,5,10,4,3,7,6,4,6
3,business,No,To go to class,2,32,2024-10-21,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 11:30:00,Sunny,13,10,4,5,4,6,5,6
2,business,No,To go to MRT,2,29,2024-09-25,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 11:43:00,Sunny,29,14,4,8,5,4,8,6
2,business,No,To go to MRT,2,30,2024-09-24,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 17:30:00,Sunny,9,11,4,3,7,7,7,6
3,business,No,To go to MRT,2,30,2024-09-23,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 12:36:00,Sunny,21,12,4,7,4,5,6,6
2,business,No,To go to class,2,30,2024-09-21,No,BIZ2 / Opp HSSML,UTown,D1,1900-01-01 14:33:00,Sunny,13,8,4,6,4,6,6,6
2,business,No,To go to class,2,30,2024-09-22,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 18:30:00,Sunny,9,5,8,1,8,8,7,6
2,business,No,To go to class,2,33,2024-09-22,No,Kent Ridge MRT / Opp Kent Ridge MRT,BIZ2 / Opp HSSML,A2,1900-01-01 12:33:00,Sunny,6,8,4,4,6,7,5,6
3,business,No,To go to MRT,2,30,2024-09-23,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 14:36:00,Sunny,19,9,6,5,7,6,7,6
2,business,No,To go to MRT,2,33,2024-10-23,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 11:30:00,Sunny,6,8,5,2,7,7,3,6
2,business,No,To go to MRT,2,30,2024-09-20,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 17:39:00,Sunny,9,6,5,5,5,8,9,7
2,business,No,To go to class,2,35,2024-10-21,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 11:30:00,Sunny,8,7,7,2,7,6,6,6
3,business,No,To go to MRT,2,30,2024-09-20,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 15:36:00,Sunny,11,7,5,6,4,8,7,7
2,business,No,To go to class,2,34,2024-09-23,No,Kent Ridge MRT / Opp Kent Ridge MRT,BIZ2 / Opp HSSML,A2,1900-01-01 10:31:00,Sunny,5,9,4,3,6,7,3,6
2,business,No,To go to MRT,3,36,2024-10-22,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 08:30:00,Sunny,5,10,4,3,7,6,4,6
2,business,No,To go to MRT,2,31,2024-09-25,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 17:30:00,Sunny,5,11,4,1,9,7,7,6
2,business,No,To go to MRT,2,34,2024-09-23,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 10:31:00,Sunny,5,9,4,3,6,7,3,6
2,business,No,To go to MRT,2,35,2024-10-21,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 12:30:00,Sunny,8,7,7,2,7,6,6,6
2,business,No,To go to class,2,30,2024-09-20,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 16:37:00,Sunny,11,6,5,6,4,8,8,7
2,business,No,To go to MRT,2,27,2024-09-23,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 15:36:00,Sunny,27,10,4,7,4,4,7,6
2,business,No,To go to class,2,30,2024-09-25,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 20:31:00,Sunny,5,11,4,1,9,8,9,6
2,business,No,To go to MRT,3,35,2024-10-21,No,Kent Ridge MRT / Opp Kent Ridge MRT,BIZ2 / Opp HSSML,A2,1900-01-01 12:09:00,Sunny,18,7,5,6,4,5,6,6
3,business,No,To go to class,2,30,2024-09-21,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 13:31:00,Sunny,14,9,4,6,4,6,5,6
2,business,No,To go to MRT,2,33,2024-10-23,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 11:30:00,Sunny,8,10,4,4,5,6,3,6
3,business,No,To go to MRT,2,25,2024-09-22,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 17:31:00,Sunny,25,7,4,6,4,4,6,6
2,business,No,To go to MRT,2,32,2024-09-24,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 09:40:00,Sunny,23,13,4,7,6,4,8,6
2,business,No,To go to MRT,2,30,2024-09-22,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 18:36:00,Sunny,8,8,5,4,6,8,9,7
2,business,No,To go to MRT,2,30,2024-09-25,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 20:30:00,Sunny,5,11,4,1,9,7,8,6
2,business,No,To go to class,2,30,2024-09-20,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 17:36:00,Sunny,10,5,7,4,6,8,8,7
2,business,No,To go to MRT,2,26,2024-10-22,No,UTown,BIZ2 / Opp HSSML,D1,1900-01-01 18:30:00,Sunny,20,6,5,4,5,5,6,6
2,business,No,To go to MRT,2,30,2024-09-25,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 20:31:00,Sunny,5,11,4,1,9,8,9,6
2,business,No,To go to MRT,2,34,2024-09-20,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 12:35:00,Sunny,8,7,6,4,5,7,7,7
2,business,No,To go to MRT,2,32,2024-10-23,No,Kent Ridge MRT / Opp Kent Ridge MRT,BIZ2 / Opp HSSML,A2,1900-01-01 13:30:00,Sunny,7,7,6,2,7,7,4,6
2,business,No,To go to MRT,3,36,2024-10-23,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 09:30:00,Sunny,5,10,4,3,7,6,3,6
2,business,No,To go to MRT,2,26,2024-09-23,No,UTown,BIZ2 / Opp HSSML,D1,1900-01-01 16:34:00,Sunny,26,9,4,6,4,4,6,6
2,business,No,To go to class,2,37,2024-10-21,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 11:07:00,Sunny,13,7,6,5,5,6,6,6
2,business,No,To go to class,2,31,2024-09-20,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 15:38:00,Sunny,9,6,6,5,5,8,8,7
3,business,No,To go to MRT,2,28,2024-09-25,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 12:41:00,Sunny,28,13,4,8,5,4,8,6
3,business,No,To go to class,2,30,2024-09-20,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 15:35:00,Sunny,12,7,5,6,4,7,7,7
2,business,No,To go to MRT,3,40,2024-10-21,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 08:12:00,Sunny,11,8,6,4,5,6,6,6
3,business,No,To go to MRT,2,30,2024-10-21,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 12:30:00,Sunny,14,10,4,5,4,6,5,6
2,business,No,To go to class,2,30,2024-09-21,No,Kent Ridge MRT / Opp Kent Ridge MRT,BIZ2 / Opp HSSML,A2,1900-01-01 18:37:00,Sunny,8,7,5,4,6,8,9,7
3,business,No,To go to class,2,30,2024-09-21,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 13:32:00,Sunny,13,9,4,6,4,6,5,6
2,business,No,To go to class,2,30,2024-09-20,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 17:36:00,Sunny,10,5,6,4,5,8,8,7
3,business,No,To go to MRT,2,37,2024-09-22,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 08:34:00,Sunny,13,11,5,4,6,5,6,6
2,business,No,To go to class,2,30,2024-09-22,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 18:30:00,Sunny,9,6,8,1,8,8,7,6
2,business,No,To go to MRT,3,39,2024-10-21,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 07:30:00,Sunny,6,10,5,3,7,6,5,6
2,business,No,To go to MRT,2,26,2024-09-23,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 18:30:00,Sunny,19,8,4,4,5,5,6,6
2,business,No,To go to MRT,2,30,2024-10-22,No,BIZ2 / Opp HSSML,UTown,D1,1900-01-01 17:30:00,Sunny,9,5,8,2,7,7,6,6
2,business,No,To go to class,2,32,2024-10-22,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 14:30:00,Sunny,7,7,6,2,7,7,5,6
2,business,No,To go to MRT,3,39,2024-10-21,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 07:30:00,Sunny,6,10,5,3,7,6,5,6
2,business,No,To go to class,2,33,2024-10-21,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 14:30:00,Sunny,8,6,7,2,7,7,6,6
2,business,No,To go to MRT,2,28,2024-09-24,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 19:30:00,Sunny,12,10,4,2,7,6,7,6
2,business,No,To go to MRT,2,28,2024-10-22,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 14:30:00,Sunny,18,9,4,6,4,5,5,6
4,business analytics,Yes,To go for meals,3,20,2024-10-16,No,Kent Ridge MRT / Opp Kent Ridge MRT,UHC / Opp UHC,A1,1900-01-01 12:39:00,Sunny,16,3,5,7,3,4,6,4
2,business analytics,No,To go to class,3,29,2024-10-14,No,IT / CLB,PGP,A1,1900-01-01 13:39:00,Rainy,14,3,5,6,5,5,6,5
2,business analytics,Yes,To go to MRT,2,18,2024-10-15,Yes,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 12:19:00,Sunny,16,4,4,7,4,5,7,6
4,business analytics,No,"To go to in-school accommodation (halls, RCs, houses etc.)",2,18,2024-10-17,No,UHC / Opp UHC,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 09:10:00,Rainy,9,2,7,7,3,5,6,5
1,business analytics,Yes,To go to CCA sessions,2,20,2024-10-17,No,Kent Ridge MRT / Opp Kent Ridge MRT,PGP,A2,1900-01-01 15:06:00,Rainy,15,4,4,7,5,5,7,6
3,business analytics,No,To go for meals,2,17,2024-10-16,Yes,IT / CLB,UHC / Opp UHC,A1,1900-01-01 12:07:00,Sunny,17,4,5,7,4,5,6,5
2,business analytics,Yes,To go to MRT,2,15,2024-10-17,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 11:00:00,Rainy,19,4,4,7,3,5,6,5
4,business analytics,Yes,"To go to in-school accommodation (halls, RCs, houses etc.)",3,20,2024-10-16,Yes,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 14:32:00,Rainy,11,3,5,7,4,5,7,5
2,business analytics,Yes,All of the above,2,18,2024-10-14,No,LT13 / Ventus,UTown,D1,1900-01-01 10:32:00,Rainy,18,4,4,6,4,5,6,5
4,business analytics,No,"To go to in-school accommodation (halls, RCs, houses etc.)",2,20,2024-10-16,No,BIZ2 / Opp HSSML,UTown,D1,1900-01-01 13:08:00,Sunny,17,5,3,7,3,4,5,4
3,business analytics,No,To go to MRT,2,20,2024-10-16,Yes,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 11:15:00,Rainy,10,3,6,7,4,6,6,5
3,business analytics,Yes,To go to class,2,20,2024-10-16,Yes,BIZ2 / Opp HSSML,UTown,D1,1900-01-01 12:15:00,Sunny,14,3,5,7,4,6,6,5
4,business analytics,No,To go to class,2,20,2024-10-18,No,Kent Ridge MRT / Opp Kent Ridge MRT,UHC / Opp UHC,A1,1900-01-01 12:09:00,Sunny,8,3,6,7,4,5,6,5
4,business analytics,No,To go to CCA sessions,3,20,2024-10-16,Yes,COM3,UTown,D2,1900-01-01 14:25:00,Sunny,11,3,5,7,5,6,7,6
2,business analytics,No,To go to MRT,3,22,2024-10-15,No,LT27 / S17,UHC / Opp UHC,D2,1900-01-01 11:43:00,Sunny,18,4,5,7,3,4,5,4
4,business analytics,No,To go to MRT,3,20,2024-10-16,No,UHC / Opp UHC,IT / CLB,A1,1900-01-01 11:40:00,Rainy,20,4,4,8,2,4,5,3
3,business analytics,No,"To go to in-school accommodation (halls, RCs, houses etc.)",2,20,2024-10-18,Yes,UTown,UHC / Opp UHC,D2,1900-01-01 16:00:00,Rainy,14,4,4,7,5,5,6,5
2,business analytics,No,"To go to in-school accommodation (halls, RCs, houses etc.)",2,23,2024-10-10,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,BIZ2 / Opp HSSML,A2,1900-01-01 10:35:00,Sunny,20,5,5,7,5,6,7,6
1,business analytics,No,"To go to in-school accommodation (halls, RCs, houses etc.)",2,20,2024-10-17,No,UHC / Opp UHC,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 15:05:00,Sunny,15,4,4,7,5,5,7,6
3,business analytics,Yes,"To go to in-school accommodation (halls, RCs, houses etc.)",3,20,2024-10-16,No,BIZ2 / Opp HSSML,IT / CLB,D1,1900-01-01 14:25:00,Rainy,11,3,5,7,5,6,7,6
3,business analytics,Yes,To go to CCA sessions,3,29,2024-10-07,No,UTown,UHC / Opp UHC,D2,1900-01-01 11:40:00,Rainy,20,5,6,7,6,6,6,6
1,business analytics,Yes,To go for meals,2,20,2024-10-18,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,BIZ2 / Opp HSSML,A1,1900-01-01 15:02:00,Rainy,13,4,4,7,5,5,6,5
3,business analytics,Yes,To go to CCA sessions,3,20,2024-10-16,Yes,LT27 / S17,UHC / Opp UHC,D2,1900-01-01 14:25:00,Rainy,11,3,5,7,5,6,7,6
3,business analytics,Yes,To go for meals,2,26,2024-10-14,Yes,UTown,LT27 / S17,D2,1900-01-01 12:37:00,Rainy,16,4,4,6,4,5,6,5
1,business analytics,No,"To go to in-school accommodation (halls, RCs, houses etc.)",2,16,2024-10-15,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,UHC / Opp UHC,A2,1900-01-01 10:35:00,Sunny,20,4,4,7,3,4,6,5
2,business analytics,Yes,To go to CCA sessions,3,20,2024-10-15,No,COM3,IT / CLB,D1,1900-01-01 11:44:00,Sunny,20,4,5,7,3,4,5,4
1,business analytics,No,To go to class,2,16,2024-10-17,Yes,LT13 / Ventus,UHC / Opp UHC,A2,1900-01-01 13:00:00,Rainy,18,4,4,7,4,5,6,5
3,business analytics,Yes,To go to MRT,2,15,2024-10-15,No,UHC / Opp UHC,UTown,D2,1900-01-01 10:28:00,Sunny,20,5,3,7,3,4,6,5
2,business analytics,Yes,All of the above,2,20,2024-10-16,No,COM3,PGP,D2,1900-01-01 10:15:00,Sunny,17,5,3,7,2,4,5,3
3,business analytics,No,To go for meals,2,20,2024-10-17,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A2,1900-01-01 15:06:00,Rainy,15,4,4,7,5,5,7,6
1,business analytics,No,To go to class,3,20,2024-10-16,No,IT / CLB,PGP,A2,1900-01-01 13:16:00,Rainy,14,3,5,7,5,6,7,6
1,business analytics,Yes,To go for meals,2,23,2024-10-13,Yes,LT13 / Ventus,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 14:00:00,Sunny,24,4,4,7,6,6,7,6
2,business analytics,Yes,"To go to in-school accommodation (halls, RCs, houses etc.)",3,23,2024-10-13,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT13 / Ventus,A1,1900-01-01 12:10:00,Sunny,23,3,5,7,5,6,7,6
1,business analytics,No,"To go to in-school accommodation (halls, RCs, houses etc.)",2,18,2024-10-15,Yes,COM3,UTown,D1,1900-01-01 10:39:00,Sunny,20,4,4,7,3,4,5,4
4,business analytics,No,To go to class,2,20,2024-10-17,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,D2,1900-01-01 10:15:00,Sunny,9,2,6,7,4,6,6,5
1,business analytics,Yes,All of the above,2,16,2024-10-15,No,PGP,UTown,D2,1900-01-01 10:25:00,Rainy,20,5,3,7,3,4,6,5
1,business analytics,Yes,To go to CCA sessions,3,30,2024-10-10,No,LT27 / S17,LT13 / Ventus,A1,1900-01-01 11:40:00,Rainy,17,5,6,6,6,6,6,6
1,business analytics,No,To go to CCA sessions,2,18,2024-10-17,No,PGP,LT27 / S17,A1,1900-01-01 09:09:00,Sunny,10,2,6,7,3,5,6,5
2,business analytics,Yes,To go to MRT,3,20,2024-10-15,No,IT / CLB,PGP,A1,1900-01-01 10:14:00,Rainy,20,5,3,8,2,4,5,3
3,business analytics,No,To go to MRT,2,15,2024-10-15,No,IT / CLB,LT13 / Ventus,A1,1900-01-01 10:30:00,Rainy,18,4,4,7,4,5,7,6
4,business analytics,No,To go to class,3,20,2024-10-16,Yes,UTown,LT13 / Ventus,D1,1900-01-01 14:25:00,Rainy,11,3,5,7,5,6,7,6
2,business analytics,Yes,To go for meals,3,20,2024-10-16,Yes,IT / CLB,PGP,A1,1900-01-01 14:33:00,Sunny,12,3,5,7,4,5,7,5
1,business analytics,No,"To go to in-school accommodation (halls, RCs, houses etc.)",3,22,2024-10-15,No,Kent Ridge MRT / Opp Kent Ridge MRT,BIZ2 / Opp HSSML,A2,1900-01-01 14:32:00,Sunny,11,3,5,6,5,5,7,5
2,business analytics,No,To go to CCA sessions,2,29,2024-10-07,No,IT / CLB,PGP,A2,1900-01-01 10:39:00,Sunny,20,5,6,7,6,6,7,6
4,business analytics,No,"To go to in-school accommodation (halls, RCs, houses etc.)",3,27,2024-10-09,Yes,IT / CLB,LT27 / S17,A2,1900-01-01 11:41:00,Rainy,20,5,6,7,5,6,6,6
3,business analytics,No,All of the above,2,19,2024-10-15,Yes,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 14:30:00,Rainy,11,3,4,7,4,5,7,6
2,business analytics,No,To go to class,2,17,2024-10-16,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A2,1900-01-01 11:06:00,Sunny,20,4,4,8,2,4,5,4
3,business analytics,No,To go to CCA sessions,2,18,2024-10-17,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,PGP,A2,1900-01-01 15:00:00,Rainy,16,4,4,7,5,5,6,5
3,business analytics,No,"To go to in-school accommodation (halls, RCs, houses etc.)",2,19,2024-10-17,Yes,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 09:13:00,Sunny,6,2,7,7,3,5,6,5
2,business analytics,Yes,All of the above,3,20,2024-10-16,No,LT27 / S17,IT / CLB,A1,1900-01-01 12:37:00,Rainy,15,3,5,7,3,4,6,4
4,business analytics,Yes,To go for meals,3,24,2024-10-15,Yes,IT / CLB,UTown,D1,1900-01-01 14:34:00,Rainy,12,3,5,6,5,5,7,5
1,business analytics,No,To go to class,3,23,2024-10-13,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 13:33:00,Sunny,13,3,5,7,5,6,7,6
4,business analytics,No,"To go to in-school accommodation (halls, RCs, houses etc.)",2,21,2024-10-16,Yes,LT27 / S17,UTown,D2,1900-01-01 16:00:00,Rainy,18,4,4,7,6,5,7,6
2,business analytics,No,To go for meals,2,20,2024-10-18,Yes,IT / CLB,UHC / Opp UHC,A2,1900-01-01 13:05:00,Sunny,11,3,5,7,5,5,6,5
4,business analytics,Yes,To go to class,2,21,2024-10-11,Yes,LT13 / Ventus,PGP,A1,1900-01-01 10:16:00,Rainy,29,4,4,7,5,6,7,6
1,business analytics,No,"To go to in-school accommodation (halls, RCs, houses etc.)",2,16,2024-10-17,Yes,PGP,IT / CLB,A1,1900-01-01 10:03:00,Sunny,16,3,5,7,3,5,6,5
1,business analytics,No,To go to MRT,2,19,2024-10-15,No,LT27 / S17,UHC / Opp UHC,A1,1900-01-01 14:30:00,Sunny,10,3,4,7,4,5,7,6
2,business analytics,Yes,To go to CCA sessions,3,20,2024-10-16,No,IT / CLB,UHC / Opp UHC,A2,1900-01-01 13:21:00,Sunny,12,3,5,7,5,6,7,6
1,business analytics,No,To go for meals,3,23,2024-10-13,No,PGP,UTown,D2,1900-01-01 11:43:00,Sunny,20,4,5,7,4,4,5,4
2,business analytics,No,To go to CCA sessions,3,21,2024-10-15,Yes,PGP,IT / CLB,A1,1900-01-01 13:17:00,Sunny,15,4,5,6,5,5,6,5
1,business analytics,Yes,"To go to in-school accommodation (halls, RCs, houses etc.)",2,18,2024-10-15,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 10:20:00,Sunny,20,5,3,7,2,4,5,4
2,business analytics,No,"To go to in-school accommodation (halls, RCs, houses etc.)",3,27,2024-10-09,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,PGP,A2,1900-01-01 10:04:00,Sunny,34,3,5,8,6,6,7,5
2,business analytics,Yes,To go to class,2,15,2024-10-16,Yes,UTown,LT13 / Ventus,D1,1900-01-01 11:01:00,Rainy,20,4,4,8,2,4,5,4
4,business analytics,No,To go to MRT,3,20,2024-10-16,Yes,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 13:21:00,Rainy,12,3,5,7,5,6,7,6
1,business analytics,No,To go for meals,2,16,2024-10-16,No,PGP,UTown,D2,1900-01-01 11:03:00,Sunny,18,4,5,7,3,5,6,5
2,business analytics,No,All of the above,3,25,2024-10-10,No,LT13 / Ventus,UHC / Opp UHC,A2,1900-01-01 10:06:00,Rainy,31,4,4,8,5,6,6,4
3,business analytics,No,To go to MRT,2,20,2024-10-17,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 16:01:00,Sunny,15,5,3,7,5,4,6,5
4,business analytics,Yes,To go for meals,2,20,2024-10-18,Yes,PGP,IT / CLB,A1,1900-01-01 11:10:00,Sunny,8,2,6,7,4,5,6,5
1,business analytics,Yes,To go to class,3,28,2024-10-14,No,Kent Ridge MRT / Opp Kent Ridge MRT,BIZ2 / Opp HSSML,A2,1900-01-01 12:40:00,Sunny,15,4,5,6,4,4,5,4
